0	-108	0
27.77128354	-103.6438412	0
53.25	-92.2317055	0
74.67047609	-74.67047609	0
90.75946232	-52.4	0
100.3596934	-26.89129879	0
103	-6.30951E-15	0
98.62102686	26.4254245	0
87.55516832	50.55	0
70.85209947	70.85209947	0
49.55	85.82311752	0
25.39014832	94.75732356	0
1.18717E-14	96.9	0
-24.79486452	92.53569416	0
-47.3	81.9260032	0
-65.90235201	65.90235201	0
-79.50113207	45.9	0
-87.22310211	23.37135977	0
-88.7	1.63006E-14	0
