0	-72.6	-3.5
18.63497125	-69.54665949	-3.5
35.75	-61.92081637	-3.5
49.99244943	-49.99244943	-3.5
60.70838081	-35.05	-3.5
67.22843751	-18.01380554	-3.5
69	-4.22676E-15	-3.5
66.1659191	17.72910459	-3.5
58.88972746	34	-3.5
47.80041841	47.80041841	-3.5
33.55	58.11030459	-3.5
17.26323031	64.42725261	-3.5
8.12273E-15	66.3	-3.5
-17.08205698	63.75110454	-3.5
-32.9	56.98447157	-3.5
-46.31549417	46.31549417	-3.5
-56.63806141	32.7	-3.5
-63.17154904	16.92676555	-3.5
-65.6	1.20555E-14	-3.5
